i58345,0.5051254,0.46936852
i57230,0.4470011,0.87747407
i61811,0.7310796,0.32799247
i71605,0.9955289,0.15362865
i62501,0.7801527,0.8812441
i19391,0.12529989,0.15362865
i7313,0.05594329,0.053722903
i46347,0.3431843,0.053722903
i64683,0.8327154,0.15362865
i53020,0.3508179,0.053722903
i42380,0.29640132,0.70216775
i67844,0.8878953,0.15362865
i27749,0.13685933,0.15362865
i42006,0.28102508,0.19132893
i11788,0.06161396,0.053722903
i24977,0.13326064,0.15362865
i403,0.028571429,0.12346843
i62889,0.81177753,0.13006598
i18899,0.12475464,0.15362865
i45335,0.3427481,0.053722903
i47843,0.34438387,0.053722903
i27458,0.13642313,0.15362865
i45324,0.3427481,0.053722903
i62807,0.8035987,0.15080114
i51661,0.34907305,0.053722903
i48475,0.34503818,0.053722903
i5299,0.048527807,0.053722903
i42389,0.29640132,0.70216775
i64982,0.8329335,0.15362865
i59227,0.5358779,0.42507067
i47442,0.34372956,0.053722903
i4953,0.0480916,0.053722903
i68556,0.88974917,0.15362865
i32101,0.14940022,0.15362865
i31894,0.14896402,0.15362865
i15831,0.07197383,0.053722903
i21595,0.12824428,0.15362865
i52656,0.35038167,0.053722903
i12743,0.063140675,0.053722903
i42801,0.3140676,0.49387372
i20102,0.12649946,0.15362865
i60038,0.5852781,0.6899152
i64487,0.83227915,0.15362865
i15614,0.07175572,0.053722903
i37614,0.15637949,0.15362865
i30215,0.14612868,0.15362865
i66328,0.85081786,0.15362865
i3108,0.0389313,0.053722903
i16053,0.07230098,0.053722903
i26317,0.13500546,0.15362865
i1478,0.036750272,0.053722903
i45839,0.3429662,0.053722903
i12505,0.06281352,0.053722903
i5144,0.048309706,0.053722903
i53143,0.35103598,0.053722903
i3104,0.0389313,0.053722903
i38632,0.18745911,0.8944392
i42668,0.3029444,0.34213006
i16149,0.07241003,0.053722903
i69982,0.97524536,0.67200756
i53780,0.35179934,0.053722903
i46091,0.34307525,0.053722903
i68306,0.889422,0.15362865
i58550,0.50577974,0.46936852
i12105,0.06237732,0.053722903
i27052,0.13609597,0.15362865
i37152,0.1557252,0.15362865
i19661,0.1257361,0.15362865
i20221,0.1266085,0.15362865
i62262,0.7648855,0.68426013
i65561,0.84176666,0.15362865
i8298,0.057142857,0.053722903
i44688,0.34252998,0.053722903
i29195,0.14002182,0.15362865
i72171,0.9965104,0.15362865
i11565,0.061395857,0.053722903
i24246,0.13217013,0.15362865
i20543,0.12704471,0.15362865
i73870,0.99967283,0.15362865
i67264,0.8870229,0.15362865
i73228,0.9984733,0.15362865
i28430,0.13838604,0.15362865
i552,0.03555071,0.053722903
i67697,0.8873501,0.15362865
i53850,0.3519084,0.053722903
i40908,0.21003272,0.15080114
i5448,0.04863686,0.053722903
i22527,0.13009815,0.15362865
i13433,0.064013086,0.053722903
i27943,0.13729553,0.15362865
i68786,0.8926936,0.4929312
i48202,0.34482005,0.053722903
i63230,0.8293348,0.15362865
i73633,0.9993457,0.15362865
i45767,0.3429662,0.053722903
i3736,0.046673935,0.053722903
i65330,0.83838606,0.13006598
i47857,0.34438387,0.053722903
i19859,0.12606324,0.15362865
i23395,0.13118866,0.15362865
i18062,0.10632497,0.929312
i41391,0.2483097,0.12346843
i29019,0.1395856,0.15362865
i44914,0.34263903,0.053722903
i44438,0.34242094,0.053722903
i23902,0.13173391,0.15362865
i66557,0.85223556,0.15362865
i2595,0.03827699,0.053722903
i41432,0.25092694,0.4929312
i62613,0.7883315,0.70216775
i50859,0.3480916,0.053722903
i61632,0.7185387,0.9594722
i25797,0.1344602,0.15362865
i60149,0.59520173,0.8001885
i13158,0.06368593,0.053722903
i5156,0.048309706,0.053722903
i8147,0.056924753,0.053722903
i22920,0.13075246,0.15362865
i42728,0.308506,0.12346843
i68492,0.8895311,0.15362865
i7150,0.05572519,0.053722903
i65106,0.8331516,0.15362865
i49398,0.34623772,0.053722903
i61084,0.66608506,0.15362865
i68239,0.889313,0.15362865
i34752,0.15267175,0.15362865
i40987,0.21570338,0.40245053
i23635,0.13151582,0.15362865
i22962,0.13075246,0.15362865
i38540,0.17851691,0.12346843
i2407,0.037949838,0.053722903
i27591,0.13675027,0.15362865
i1051,0.036205016,0.053722903
i29054,0.1395856,0.15362865
i55446,0.35398036,0.053722903
i58855,0.51962924,0.34213006
i70904,0.9945474,0.15362865
i11296,0.061068702,0.053722903
i55622,0.3541985,0.053722903
i62239,0.7624864,0.68426013
i44629,0.34242094,0.053722903
i16153,0.07241003,0.053722903
i32774,0.15005453,0.15362865
i22348,0.129771,0.15362865
i39198,0.20163576,0.15362865
i53281,0.35114503,0.053722903
i27610,0.13675027,0.15362865
i55909,0.35452563,0.053722903
i4295,0.047328245,0.053722903
i32846,0.15016358,0.15362865
i2752,0.038386043,0.053722903
i48791,0.34547436,0.053722903
i55318,0.35376227,0.053722903
i16384,0.07262813,0.053722903
i32742,0.15005453,0.15362865
i38951,0.20130861,0.15362865
i22125,0.12933479,0.15362865
i52873,0.3505998,0.053722903
i23785,0.13162486,0.15362865
i64177,0.8312977,0.15362865
i22215,0.12944384,0.15362865
i56477,0.39291167,0.15362865
i21506,0.12813522,0.15362865
i34060,0.1519084,0.15362865
i8146,0.056924753,0.053722903
i37575,0.15637949,0.15362865
i59964,0.58102506,0.9783223
i43937,0.34220284,0.053722903
i29264,0.14492911,0.15362865
i31217,0.1480916,0.15362865
i68570,0.88974917,0.15362865
i20188,0.1266085,0.15362865
i24716,0.13271537,0.15362865
i60789,0.6454744,0.4929312
i70115,0.98538715,0.37229028
i7837,0.0565976,0.053722903
i7156,0.05572519,0.053722903
i14413,0.0651036,0.053722903
i7405,0.056052346,0.053722903
i19035,0.124863684,0.15362865
i48924,0.34558344,0.053722903
i5377,0.04863686,0.053722903
i64252,0.83162487,0.15362865
i9119,0.05823337,0.053722903
i70876,0.99432933,0.15362865
i7482,0.056161396,0.053722903
i35062,0.15288986,0.15362865
i6102,0.04950927,0.053722903
i5356,0.048527807,0.053722903
i15005,0.07088332,0.053722903
i59007,0.523446,0.34213006
i38881,0.20109051,0.15362865
i51065,0.34841874,0.053722903
i51306,0.34863687,0.053722903
i52600,0.35027263,0.053722903
i26385,0.13500546,0.15362865
i72518,0.9970556,0.15362865
i44645,0.34252998,0.053722903
i42989,0.3304253,0.87935907
i9100,0.05823337,0.053722903
i55672,0.35430753,0.053722903
i67192,0.88691384,0.15362865
i13746,0.06434024,0.053722903
i29375,0.14514722,0.15362865
i46517,0.34329334,0.053722903
i30006,0.14580153,0.15362865
i24644,0.13249728,0.15362865
i22521,0.13009815,0.15362865
i1099,0.036314066,0.053722903
i70828,0.99422026,0.15362865
i66643,0.859542,0.15362865
i14400,0.0651036,0.053722903
i44956,0.34263903,0.053722903
i12255,0.06248637,0.053722903
i3635,0.046564884,0.053722903
i13828,0.06444929,0.053722903
i53540,0.3514722,0.053722903
i53479,0.3514722,0.053722903
i11355,0.061068702,0.053722903
i64244,0.8315158,0.15362865
i26406,0.13522355,0.15362865
i57108,0.44034895,0.22337417
i23904,0.13173391,0.15362865
i32067,0.14940022,0.15362865
i11294,0.061068702,0.053722903
i6950,0.055398036,0.053722903
i59554,0.54700106,0.12346843
i5188,0.048418757,0.053722903
i4759,0.0478735,0.053722903
i65630,0.84242094,0.15362865
i70649,0.99367505,0.15362865
i2474,0.03805889,0.053722903
i27686,0.13685933,0.15362865
i37460,0.1561614,0.15362865
i29402,0.14514722,0.15362865
i57582,0.46706653,0.95287466
i28802,0.13904035,0.15362865
i44541,0.34242094,0.053722903
i10176,0.059651036,0.053722903
i69490,0.9418757,0.46088594
i60319,0.6111232,0.15362865
i7129,0.05572519,0.053722903
i20854,0.12737186,0.15362865
i15442,0.07153762,0.053722903
i47733,0.34427482,0.053722903
i43266,0.3378408,0.053722903
i73703,0.9993457,0.15362865
i64863,0.8329335,0.15362865
i38777,0.1995638,0.12346843
i188,0.012431843,0.82186615
i37873,0.1565976,0.15362865
i62916,0.81472194,0.15362865
i60677,0.6417666,0.15362865
i42591,0.3029444,0.34213006
i18018,0.102835335,0.17719133
i46513,0.34329334,0.053722903
i25378,0.134024,0.15362865
i44867,0.34252998,0.053722903
i64159,0.8312977,0.15362865
i54197,0.3523446,0.053722903
i7789,0.05648855,0.053722903
i28501,0.13860415,0.15362865
i61482,0.7062159,0.13572101
i31924,0.14918211,0.15362865
i40296,0.20272627,0.15362865
i31651,0.14874591,0.15362865
i71112,0.9948746,0.15362865
i57136,0.44285715,0.19509897
i51382,0.3487459,0.053722903
i23325,0.13118866,0.15362865
i47048,0.34351146,0.053722903
i3269,0.043075245,0.34213006
i2116,0.037622683,0.053722903
i13884,0.06444929,0.053722903
i38142,0.15692475,0.15362865
i2767,0.038495094,0.053722903
i5950,0.049291167,0.053722903
i68692,0.88985825,0.15362865
i12380,0.062704474,0.053722903
i2195,0.037731733,0.053722903
i11647,0.061504908,0.053722903
i16993,0.073500544,0.053722903
i11917,0.062159214,0.053722903
i24164,0.13206106,0.15362865
i25319,0.13391493,0.15362865
i52902,0.3505998,0.053722903
i18176,0.11559433,0.12346843
i7194,0.05572519,0.053722903
i27151,0.13609597,0.15362865
i21110,0.12758997,0.15362865
i14682,0.06553981,0.053722903
i39305,0.20185387,0.15362865
i52775,0.35049072,0.053722903
i22384,0.129771,0.15362865
i66751,0.8701199,0.76437324
i7120,0.05561614,0.053722903
i23250,0.13097055,0.15362865
i39178,0.20163576,0.15362865
i18072,0.10697928,0.6899152
i69450,0.938277,0.68426013
i56022,0.35496184,0.053722903
i49109,0.34591058,0.053722903
i12575,0.062922575,0.053722903
i48293,0.34492913,0.053722903
i21664,0.12835333,0.15362865
i58432,0.5054526,0.46936852
i9226,0.05834242,0.053722903
i7818,0.05648855,0.053722903
i71153,0.9948746,0.15362865
i7124,0.05561614,0.053722903
i44522,0.34242094,0.053722903
i32708,0.15005453,0.15362865
i26428,0.13522355,0.15362865
i2768,0.038495094,0.053722903
i69294,0.92584515,0.8812441
i64769,0.8328244,0.15362865
i67914,0.88822246,0.15362865
i14350,0.064994544,0.053722903
i9330,0.058451474,0.053722903
i72311,0.9968375,0.15362865
i66417,0.851036,0.15362865
i659,0.03576881,0.053722903
i20773,0.12726282,0.15362865
i47863,0.34438387,0.053722903
i12196,0.06248637,0.053722903
i38428,0.16739367,0.12346843
i13649,0.06423119,0.053722903
i8696,0.057688113,0.053722903
i10997,0.060632497,0.053722903
i21182,0.12769902,0.15362865
i16903,0.07328244,0.053722903
i57044,0.4369684,0.8737041
i39555,0.20218103,0.15362865
i71683,0.99563795,0.15362865
i66441,0.851036,0.15362865
i39747,0.20229007,0.15362865
i50093,0.34711015,0.053722903
i7270,0.05583424,0.053722903
i5304,0.048527807,0.053722903
i3345,0.046237733,0.053722903
i41729,0.2740458,0.68426013
i7183,0.05572519,0.053722903
i32582,0.14994547,0.15362865
i33946,0.15179935,0.15362865
i60720,0.6434024,0.4929312
i57455,0.45877862,0.12346843
i23079,0.1308615,0.15362865
i48026,0.34460196,0.053722903
i35078,0.15288986,0.15362865
i40116,0.20239913,0.15362865
i63511,0.83031625,0.15362865
i36793,0.15485278,0.15362865
i34504,0.15245365,0.15362865
i29827,0.14547437,0.15362865
i52872,0.3505998,0.053722903
i11751,0.06161396,0.053722903
i22375,0.129771,0.15362865
i64046,0.8311887,0.15362865
i27240,0.13620502,0.15362865
i10563,0.06008724,0.053722903
i71409,0.99520177,0.15362865
i16096,0.07230098,0.053722903
i1456,0.036750272,0.053722903
i73280,0.99880046,0.15362865
i43241,0.33751363,0.053722903
i13089,0.063576885,0.053722903
i12342,0.06259542,0.053722903
i11794,0.061941113,0.053722903
i30325,0.14656489,0.15362865
i9894,0.05921483,0.053722903
i33754,0.15158124,0.15362865
i24462,0.13238822,0.15362865
i48347,0.34492913,0.053722903
i19981,0.1263904,0.15362865
i57545,0.46499455,0.77851087
i47906,0.3444929,0.053722903
i72421,0.9969466,0.15362865
i38559,0.18047982,0.26955703
i66874,0.87775356,0.47219604
i1174,0.03642312,0.053722903
i32893,0.15016358,0.15362865
i53996,0.3521265,0.053722903
i69371,0.9320611,0.2931197
i14193,0.0648855,0.053722903
i55292,0.35376227,0.053722903
i40272,0.20261723,0.15362865
i36970,0.15517993,0.15362865
i1489,0.036859322,0.053722903
i36505,0.15441658,0.15362865
i26362,0.13500546,0.15362865
i30812,0.1476554,0.15362865
i53301,0.35125408,0.053722903
i71331,0.9949836,0.15362865
