node_id,0,1,2,3,4,5,6,7,8,9
196854,0.0,0.07630522,0.63001955,1.0,0.0,0.0,0.0,0.0,0.0,1.0
164086,0.0,0.07630522,0.58829486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131326,1.0,0.016064256,0.44916216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295178,0.0,0.024096385,0.53614575,0.0,0.0,0.0,0.0,0.0,1.0,0.0
229645,0.0,0.10040161,0.7112783,0.0,0.0,0.0,0.0,0.0,0.0,2.0
196885,0.0,0.124497995,0.7592278,0.0,0.0,0.0,1.0,0.0,2.0,2.0
229658,0.0,0.024096385,0.6186087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327970,0.0,0.04819277,0.6198233,0.0,0.0,0.0,0.0,0.0,0.0,2.0
98595,0.0,0.064257026,0.64427763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229670,0.0,0.08032128,0.7285856,0.0,0.0,0.0,0.0,0.0,0.0,2.0
196903,0.0,0.04819277,0.5940536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262445,0.0,0.12048193,0.75293773,0.0,0.0,0.0,0.0,0.0,0.0,2.0
98608,1.0,0.04016064,0.61921376,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196919,0.0,0.052208837,0.6217521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262455,0.0,0.0562249,0.67025185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229689,0.0,0.10040161,0.6802515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295228,0.0,0.02811245,0.60947293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98622,0.0,0.10843374,0.6931994,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229707,0.0,0.024096385,0.4793517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295246,0.0,0.060240965,0.68462485,0.0,0.0,0.0,1.0,0.0,0.0,2.0
295247,0.0,0.06827309,0.7411072,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164182,0.0,0.084337346,0.65805525,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262491,0.0,0.04016064,0.61921376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196959,0.0,0.04819277,0.6198233,0.0,0.0,1.0,0.0,0.0,0.0,1.0
131426,0.0,0.052208837,0.6611053,0.0,0.0,0.0,0.0,0.0,0.0,2.0
229732,1.0,0.052208837,0.6702597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196964,0.0,0.084337346,0.6518302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131433,0.0,0.08835341,0.7322453,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262505,0.0,0.08032128,0.6705618,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328044,0.0,0.06827309,0.66640323,0.0,0.0,0.0,1.0,0.0,1.0,1.0
131441,0.0,0.02811245,0.5719898,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295282,0.0,0.02811245,0.5203588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164224,0.0,0.092369474,0.6944672,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229763,0.0,0.1124498,0.692269,1.0,0.0,0.0,1.0,0.0,0.0,3.0
196997,0.0,0.016064256,0.55224085,0.0,0.0,0.0,1.0,0.0,0.0,0.0
295311,0.0,0.08835341,0.7104014,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295315,0.0,0.04016064,0.71868306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262547,0.0,0.0562249,0.5928868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197016,0.0,0.016064256,0.44916216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229791,0.0,0.044176705,0.68422776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262567,0.0,0.08032128,0.66635084,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229800,1.0,0.04016064,0.659781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328108,0.0,0.06827309,0.6673836,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295344,0.0,0.10040161,0.6348232,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197044,1.0,0.02008032,0.5414594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262601,0.0,0.14056225,0.7973874,0.0,0.0,1.0,0.0,0.0,1.0,1.0
295379,0.0,0.06827309,0.57662416,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328151,0.0,0.036144577,0.62123746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98775,0.0,0.052208837,0.57918936,0.0,0.0,0.0,0.0,0.0,0.0,2.0
229849,0.0,0.10040161,0.6809614,0.0,0.0,0.0,0.0,0.0,1.0,2.0
164317,0.0,0.02811245,0.5345066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98781,1.0,0.02811245,0.5203588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131552,0.0,0.08032128,0.6705618,0.0,0.0,1.0,0.0,0.0,0.0,1.0
295395,0.0,0.044176705,0.5913898,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98790,0.0,0.04016064,0.71868306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262632,0.0,0.10040161,0.7289811,0.0,0.0,0.0,0.0,0.0,0.0,2.0
229865,0.0,0.07630522,0.7161543,0.0,0.0,0.0,0.0,0.0,0.0,2.0
328170,0.0,0.044176705,0.6017648,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328174,0.0,0.084337346,0.65805525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328175,0.0,0.0562249,0.61579317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164339,0.0,0.052208837,0.61259764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197110,0.0,0.092369474,0.7134812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164350,0.0,0.060240965,0.65760493,0.0,0.0,0.0,0.0,0.0,1.0,1.0
229897,0.0,0.084337346,0.7240256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98826,1.0,0.036144577,0.5697756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164364,1.0,0.052208837,0.703668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164370,1.0,0.04016064,0.61921376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229907,0.0,0.044176705,0.6292525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131604,1.0,0.064257026,0.680456,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262682,1.0,0.04016064,0.659781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197147,0.0,0.124497995,0.70032567,0.0,0.0,0.0,0.0,0.0,0.0,3.0
229916,0.0,0.04016064,0.58976275,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328233,1.0,0.032128513,0.5911473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328239,0.0,0.084337346,0.67454785,0.0,0.0,0.0,0.0,0.0,0.0,2.0
98864,0.0,0.0562249,0.7018041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328243,0.0,0.044176705,0.56390214,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328256,1.0,0.02811245,0.5719898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262721,0.0,0.04016064,0.6303299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328260,0.0,0.060240965,0.67111486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131667,0.0,0.10040161,0.6970606,0.0,0.0,0.0,0.0,0.0,0.0,2.0
164441,0.0,0.0562249,0.6559913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295513,0.0,0.04819277,0.55224085,0.0,0.0,0.0,1.0,0.0,0.0,1.0
328286,0.0,0.04016064,0.68923205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164447,0.0,0.052208837,0.61259764,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197218,0.0,0.09638554,0.7461855,0.0,0.0,0.0,0.0,0.0,1.0,2.0
98924,0.0,0.02811245,0.6469561,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295534,0.0,0.072289154,0.7148486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98930,0.0,0.04819277,0.5940536,0.0,0.0,0.0,0.0,0.0,0.0,2.0
328311,0.0,0.10040161,0.69517916,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295543,0.0,0.07630522,0.64207506,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197246,0.0,0.1124498,0.7873262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98942,0.0,0.04819277,0.6553196,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164485,0.0,0.092369474,0.69821024,0.0,0.0,0.0,0.0,0.0,1.0,1.0
295564,0.0,0.072289154,0.6140667,0.0,0.0,0.0,0.0,0.0,1.0,2.0
98960,0.0,0.012048192,0.5125257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295572,0.0,0.02811245,0.5719898,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197275,0.0,0.10843374,0.6823231,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197279,0.0,0.084337346,0.6910404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328358,0.0,0.10040161,0.70591193,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197286,0.0,0.0562249,0.7160646,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328361,0.0,0.024096385,0.49491426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164531,0.0,0.14056225,0.7457189,0.0,0.0,2.0,0.0,0.0,1.0,1.0
98998,0.0,0.060240965,0.65473324,0.0,0.0,0.0,1.0,0.0,0.0,2.0
164543,0.0,0.092369474,0.7097381,0.0,0.0,0.0,0.0,0.0,2.0,1.0
131781,1.0,0.052208837,0.65516037,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197318,0.0,0.02811245,0.5203588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131785,0.0,0.052208837,0.6217521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131786,0.0,0.044176705,0.6017648,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328395,0.0,0.04819277,0.6295499,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131788,0.0,0.09638554,0.7251666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197325,0.0,0.04819277,0.51674455,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197330,0.0,0.032128513,0.6041161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295635,0.0,0.0562249,0.5384282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164572,1.0,0.032128513,0.6041161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131809,0.0,0.06827309,0.6673836,0.0,0.0,0.0,0.0,0.0,0.0,2.0
262887,0.0,0.08835341,0.6846705,0.0,0.0,0.0,1.0,0.0,0.0,1.0
164585,0.0,0.052208837,0.64600587,0.0,0.0,0.0,1.0,0.0,0.0,2.0
328430,0.0,0.052208837,0.63685143,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230133,1.0,0.024096385,0.6186087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262901,0.0,0.04016064,0.61921376,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295669,0.0,0.04819277,0.645593,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131838,0.0,0.06827309,0.6673836,0.0,0.0,0.0,0.0,0.0,0.0,2.0
164608,0.0,0.04819277,0.70685893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262921,0.0,0.036144577,0.60149217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99090,0.0,0.064257026,0.6648934,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230166,0.0,0.0562249,0.6473454,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262937,0.0,0.08032128,0.6812572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197404,0.0,0.064257026,0.64427763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328483,0.0,0.032128513,0.5697565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230184,0.0,0.04016064,0.58976275,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164649,1.0,0.036144577,0.6649252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131884,1.0,0.072289154,0.644476,0.0,0.0,1.0,0.0,0.0,0.0,1.0
131885,0.0,0.06827309,0.6796069,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197423,0.0,0.02811245,0.6469561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197436,0.0,0.02811245,0.5719898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164669,0.0,0.044176705,0.6188774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230212,0.0,0.09638554,0.7104411,0.0,0.0,0.0,0.0,0.0,0.0,2.0
262980,0.0,0.064257026,0.6598402,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328517,0.0,0.04819277,0.70685893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131924,0.0,0.08032128,0.62886,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164695,0.0,0.04016064,0.60087883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197464,0.0,0.04819277,0.6198233,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295768,0.0,0.036144577,0.6649252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131927,0.0,0.11646587,0.70801896,0.0,0.0,1.0,0.0,0.0,0.0,2.0
328547,0.0,0.04016064,0.6303299,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99172,0.0,0.060240965,0.67111486,0.0,0.0,0.0,0.0,0.0,0.0,2.0
263025,0.0,0.02811245,0.48287565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131954,0.0,0.0562249,0.6386996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263028,0.0,0.064257026,0.64427763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328574,0.0,0.044176705,0.6567401,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131972,0.0,0.064257026,0.6932904,0.0,0.0,1.0,0.0,0.0,0.0,1.0
197512,1.0,0.08835341,0.7155952,0.0,0.0,0.0,0.0,0.0,2.0,0.0
230285,0.0,0.060240965,0.6195225,0.0,0.0,0.0,1.0,0.0,1.0,0.0
295823,0.0,0.060240965,0.6195225,0.0,0.0,0.0,0.0,0.0,1.0,1.0
230288,0.0,0.04016064,0.6303299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295826,0.0,0.04016064,0.60087883,0.0,0.0,0.0,1.0,0.0,0.0,1.0
164757,0.0,0.04819277,0.67136264,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197530,0.0,0.07630522,0.6735345,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295836,0.0,0.08032128,0.64917105,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295846,0.0,0.08835341,0.67269933,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328616,0.0,0.060240965,0.7010065,0.0,0.0,1.0,0.0,0.0,1.0,0.0
164779,1.0,0.11646587,0.6893995,1.0,1.0,1.0,1.0,0.0,1.0,3.0
295858,0.0,0.012048192,0.45362353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295860,0.0,0.064257026,0.6726747,0.0,0.0,0.0,0.0,0.0,0.0,2.0
99253,0.0,0.02008032,0.58727217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197560,0.0,0.052208837,0.53983617,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197562,0.0,0.08032128,0.6705618,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230336,1.0,0.036144577,0.6649252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295878,1.0,0.10040161,0.6916942,1.0,1.0,1.0,1.0,0.0,1.0,2.0
164808,0.0,0.032128513,0.47509977,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197578,0.0,0.024096385,0.57737726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328652,0.0,0.07630522,0.68706715,0.0,0.0,0.0,0.0,0.0,1.0,1.0
328656,0.0,0.036144577,0.58952093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295893,0.0,0.032128513,0.6041161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197599,0.0,0.084337346,0.6848154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164833,0.0,0.08835341,0.7322453,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99308,0.0,0.0562249,0.6473454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295917,1.0,0.02811245,0.5203588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99310,0.0,0.09638554,0.6964508,0.0,0.0,0.0,0.0,0.0,0.0,2.0
230383,0.0,0.060240965,0.67111486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164848,0.0,0.036144577,0.5260879,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132076,0.0,0.02811245,0.60947293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164850,0.0,0.07630522,0.62652063,0.0,0.0,1.0,0.0,0.0,0.0,1.0
230388,0.0,0.0562249,0.6559913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328684,0.0,0.04819277,0.5940536,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197614,0.0,0.064257026,0.72168744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263162,1.0,0.052208837,0.59749824,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230392,1.0,0.04016064,0.659781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230396,0.0,0.11646587,0.68240625,0.0,0.0,0.0,0.0,0.0,0.0,2.0
230402,0.0,0.09638554,0.6781159,0.0,0.0,1.0,0.0,0.0,0.0,2.0
164868,0.0,0.084337346,0.65018314,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295944,0.0,0.08032128,0.694226,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164881,0.0,0.016064256,0.55224085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132113,0.0,0.044176705,0.57427716,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263201,0.0,0.036144577,0.50634253,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230435,0.0,0.08032128,0.6835306,0.0,0.0,0.0,0.0,0.0,0.0,2.0
295976,0.0,0.016064256,0.42970893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328746,0.0,0.064257026,0.6726747,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132139,1.0,0.044176705,0.6292525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132147,0.0,0.04016064,0.6303299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197695,0.0,0.02811245,0.5345066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132169,0.0,0.036144577,0.58952093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263242,0.0,0.104417674,0.69615287,0.0,0.0,0.0,0.0,0.0,0.0,3.0
230478,0.0,0.064257026,0.5952649,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263245,0.0,0.044176705,0.6567401,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164947,0.0,0.08032128,0.6640774,0.0,0.0,0.0,0.0,0.0,0.0,2.0
164954,0.0,0.044176705,0.5913898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197723,0.0,0.08032128,0.6877416,0.0,0.0,0.0,0.0,0.0,0.0,2.0
296037,0.0,0.04016064,0.58976275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328806,0.0,0.024096385,0.53614575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263281,0.0,0.07630522,0.5806334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99453,0.0,0.0562249,0.67025185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164990,0.0,0.04819277,0.58432704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296063,0.0,0.052208837,0.6066527,0.0,0.0,2.0,0.0,0.0,1.0,0.0
263299,0.0,0.044176705,0.56390214,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296073,0.0,0.06827309,0.70183915,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99469,0.0,0.036144577,0.5578044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99473,0.0,0.084337346,0.68077284,0.0,0.0,0.0,0.0,0.0,0.0,2.0
165017,0.0,0.044176705,0.55352706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263322,0.0,0.0562249,0.6559913,0.0,0.0,0.0,1.0,0.0,0.0,1.0
165019,0.0,0.092369474,0.7497869,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197789,0.0,0.064257026,0.70107174,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165021,0.0,0.02811245,0.5719898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296094,0.0,0.08835341,0.6846705,0.0,0.0,0.0,0.0,0.0,0.0,2.0
132255,0.0,0.02008032,0.49564666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132265,0.0,0.036144577,0.6332087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165036,0.0,0.092369474,0.7039742,0.0,0.0,1.0,0.0,0.0,0.0,1.0
132271,1.0,0.016064256,0.37816957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296112,0.0,0.052208837,0.59749824,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328881,0.0,0.032128513,0.63847566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230581,0.0,0.064257026,0.7423032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197814,0.0,0.02008032,0.58727217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197815,0.0,0.052208837,0.6066527,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296120,0.0,0.07630522,0.70262164,0.0,0.0,0.0,0.0,0.0,0.0,2.0
230592,0.0,0.036144577,0.60149217,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263370,0.0,0.064257026,0.68550915,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197836,0.0,0.092369474,0.6153292,1.0,0.0,0.0,0.0,0.0,3.0,1.0
296140,0.0,0.08835341,0.7005288,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197840,0.0,0.052208837,0.61259764,0.0,0.0,0.0,0.0,0.0,0.0,2.0
132309,0.0,0.04819277,0.58432704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
